AGAINST_TEAM,PLAYER1_SCORES,PLAYER2_SCORES,PLAYER3_SCORES,PREDICTED_W_L,ACTUAL_W_L
against,dwayne wade,luol deng,mario chalmers,-----,-----
TOR,19.4561328159711,10.2204210677589,8.73422850335891,L
BOS,16.8286928704718,11.4054465761299,8.34051846389472,L
BKN,14.2012529249726,12.590472084501,7.94680842443052,W
PHI,12.6247889576731,13.3014873895236,7.71058240075201,W
NYK,17.6169248541216,11.0499389236186,8.45863147573398,L
CLE,19.1933888214212,10.338923618596,8.69485749941249,L
CHI,16.0404608868221,11.7609542286412,8.22240545205546,L
MIL,15.7777168922721,11.8794567794783,8.18303444810904,L
IND,18.1424128432215,10.8129338219444,8.53737348362682,L
DET,17.0914368650218,11.2869440252928,8.37988946784114,L
ATL,18.6679008323213,10.5759287202702,8.61611549151965,L
WAS,14.7267409140725,12.3534669828268,8.02555043232336,W
CHA,17.8796688486715,10.9314363727815,8.4980024796804,L
ORL,15.5149728977222,11.9979593303154,8.14366344416262,L
POR,14.9894849086224,12.2349644319897,8.06492143626978,W
OKC,16.303204881372,11.6424516778041,8.26177645600188,L
UTA,19.718876810521,10.1019185169218,8.77359950730533,L
DEN,14.4639969195225,12.4719695336639,7.98617942837694,W
MIN,14.2012529249726,12.590472084501,7.94680842443052,W
GSW,15.2522289031723,12.1164618811525,8.1042924402162,L
LAC,18.4051568377714,10.6944312711073,8.57674448757323,L
PHX,12.887532952223,13.1829848386865,7.74995340469843,W
SAC,12.3620449631231,13.4199899403607,7.67121139680559,W
LAL,13.1502769467729,13.0644822878494,7.78932440864485,W
HOU,13.6757649358728,12.8274771861752,7.86806641653769,W
SAS,19.9816208050709,9.98341596608464,8.81297051125175,L
MEM,17.3541808595717,11.1684414744557,8.41926047178756,L
DAL,16.5659488759219,11.523949126967,8.3011474599483,L
NOP,13.4130209413228,12.9459797370123,7.82869541259127,W
against,gordon hayward,derrick favors,trey burke,-----,-----
TOR,13.6921265612264,12.5374187418271,9.31877400635965,L
BOS,15.0294502671683,13.6445995653687,11.6122486264991,L
BKN,16.3667739731103,14.7517803889103,13.9057232466386,W
PHI,17.1691681966754,15.4160888830353,15.2818080187222,W
NYK,14.6282531553858,13.3124453183063,10.9242062404573,L
CLE,13.8258589318206,12.6481368241813,9.54812146837359,L
CHI,15.4306473789509,13.9767538124312,12.3002910125409,W
MIL,15.5643797495451,14.0874718947854,12.5296384745549,W
IND,14.3607884141974,13.0910091535979,10.4655113164294,L
DET,14.8957178965742,13.5338814830146,11.3829011644852,L
ATL,14.093323673009,12.8695729888896,10.0068163924015,L
WAS,16.0993092319219,14.530344224202,13.4470283226107,W
MIA,13.9595913024148,12.7588549065355,9.77746893038754,L
CHA,14.4945207847916,13.2017272359521,10.6948587784433,L
ORL,15.6981121201393,14.1981899771395,12.7589859365688,W
POR,15.9655768613277,14.4196261418478,13.2176808605967,W
OKC,15.2969150083567,13.866035730077,12.070943550527,L
DEN,16.2330416025161,14.6410623065562,13.6763757846246,W
MIN,16.3667739731103,14.7517803889103,13.9057232466386,W
GSW,15.8318444907335,14.3089080594937,12.9883333985828,W
LAC,14.2270560436032,12.9802910712438,10.2361638544154,L
PHX,17.0354358260812,15.3053708006811,15.0524605567083,W
SAC,17.3029005672696,15.5268069653894,15.5111554807362,W
LAL,16.901703455487,15.194652718327,14.8231130946943,W
HOU,16.6342387142987,14.9732165536186,14.3644181706665,W
SAS,13.424661820038,12.3159825771188,8.86007908233175,L
MEM,14.76198552598,13.4231634006604,11.1535537024712,L
DAL,15.1631826377625,13.7553176477229,11.8415960885131,L
NOP,16.7679710848928,15.0839346359728,14.5937656326804,W
against,kobe bryant,jordan hill,ed davis,-----,-----
TOR,14.6971007528432,11.9395810210877,7.85525692115935,L
BOS,16.8226814031716,11.2143451720311,7.82014641082808,L
BKN,18.9482620534999,10.4891093229745,7.78503590049681,W
PHI,20.2236104436969,10.0539678135405,7.76396959429805,W
NYK,16.185007208073,11.4319159267481,7.83067956392746,L
CLE,14.909658817876,11.867057436182,7.85174587012622,L
CHI,17.4603555982701,10.9967744173141,7.8096132577287,L
MIL,17.6729136633029,10.9242508324084,7.80610220669557,L
IND,15.7598910780074,11.5769630965594,7.83770166599372,L
DET,16.6101233381387,11.2868687569367,7.82365746186121,L
ATL,15.3347749479417,11.7220102663707,7.84472376805997,L
WAS,18.5231459234342,10.6341564927858,7.79205800256307,W
MIA,15.1222168829089,11.7945338512764,7.8482348190931,L
CHA,15.9724491430402,11.5044395116537,7.83419061496059,L
ORL,17.8854717283357,10.8517272475028,7.80259115566245,L
POR,18.3105878584014,10.7066800776915,7.79556905359619,L
OKC,17.2477975332372,11.0692980022198,7.81312430876183,L
UTA,14.4845426878103,12.0121046059933,7.85876797219248,L
DEN,18.7357039884671,10.5616329078801,7.78854695152994,W
MIN,18.9482620534999,10.4891093229745,7.78503590049681,W
GSW,18.0980297933686,10.7792036625971,7.79908010462932,L
LAC,15.5473330129745,11.649486681465,7.84121271702684,L
PHX,20.0110523786641,10.1264913984462,7.76748064533118,W
SAC,20.4361685087298,9.98144422863485,7.76045854326493,W
HOU,19.3733781835656,10.3440621531632,7.77801379843056,W
SAS,14.2719846227775,12.084628190899,7.8622790232256,L
MEM,16.3975652731059,11.3593923418424,7.82716851289434,L
DAL,17.0352394682044,11.1418215871254,7.81663535979495,L
NOP,19.5859362485984,10.2715385682575,7.77450274739743,W
against,klay thompson,draymond green,stephen curry,-----,-----
TOR,19.587655191702,11.2861349175044,20.221096345515,W
BOS,19.2077775210672,10.4644457991179,20.1397009966777,W
BKN,18.8278998504323,9.64275668073136,20.0583056478405,W
PHI,18.5999732480514,9.14974320969946,20.0094684385382,W
NYK,19.3217408222576,10.7109525346338,20.1641196013289,W
CLE,19.5496674246385,11.2039660056657,20.2129568106312,W
CHI,19.0938142198767,10.2179390636019,20.1152823920266,W
MIL,19.0558264528132,10.1357701517633,20.1071428571429,W
IND,19.3977163563846,10.8752903583111,20.1803986710963,W
DET,19.2457652881306,10.5466147109565,20.1478405315615,W
ATL,19.4736918905116,11.0396281819884,20.1966777408638,W
WAS,18.9038753845593,9.80709450440867,20.074584717608,W
MIA,19.5116796575751,11.1217970938271,20.2048172757475,W
CHA,19.3597285893211,10.7931214464725,20.1722591362126,W
ORL,19.0178386857497,10.0536012399246,20.0990033222591,W
POR,18.9418631516227,9.88926341624732,20.0827242524917,W
OKC,19.1318019869402,10.3001079754406,20.1234219269103,W
UTA,19.6256429587655,11.368303829343,20.2292358803987,W
DEN,18.8658876174958,9.72492559257002,20.0664451827243,W
MIN,18.8278998504323,9.64275668073136,20.0583056478405,W
LAC,19.4357041234481,10.9574592701498,20.1885382059801,W
PHX,18.6379610151149,9.23191212153811,20.0176079734219,W
SAC,18.5619854809879,9.06757429786081,20.0013289036545,W
LAL,18.6759487821783,9.31408103337676,20.0257475083056,W
HOU,18.7519243163053,9.47841885705406,20.0420265780731,W
SAS,19.663630725829,11.4504727411817,20.2373754152824,W
MEM,19.2837530551941,10.6287836227952,20.1559800664452,W
DAL,19.1697897540037,10.3822768872792,20.131561461794,W
NOP,18.7139365492418,9.39624994521541,20.0338870431894,W
against,kyle korver,paul millsap,dennis schroder,-----,-----
TOR,10.8812823093686,12.4076933890272,6.47571648289756,L
BOS,11.283262159072,13.6604044501566,7.65815696553517,L
BKN,11.6852420087754,14.913115511286,8.84059744817278,W
PHI,11.9264299185975,15.6647421479637,9.55006173775534,W
NYK,11.162668204161,13.2845911318178,7.30342482074389,L
CLE,10.921480294339,12.5329644951402,6.59396053116132,L
CHI,11.4038561139831,14.0362177684955,8.01288911032645,L
MIL,11.4440540989534,14.1614888746084,8.13113315859021,L
IND,11.0822722342203,13.0340489195919,7.06693672421636,L
DET,11.2430641741017,13.5351333440437,7.53991291727141,L
WAS,11.6048460388348,14.6625732990602,8.60410935164526,W
MIA,10.9616782793093,12.6582356012531,6.71220457942508,L
CHA,11.1224702191907,13.1593200257049,7.18518077248013,L
ORL,11.4842520839237,14.2867599807213,8.24937720685397,L
POR,11.5646480538644,14.5373021929472,8.4858653033815,W
OKC,11.3636581290127,13.9109466623825,7.89464506206269,L
UTA,10.8410843243983,12.2824222829143,6.3574724346338,L
DEN,11.6450440238051,14.7878444051731,8.72235339990902,W
MIN,11.6852420087754,14.913115511286,8.84059744817278,W
GSW,11.5244500688941,14.4120310868343,8.36762125511773,W
LAC,11.04207424925,12.908777813479,6.9486926759526,L
PHX,11.8862319336272,15.5394710418507,9.43181768949158,W
SAC,11.9666279035678,15.7900132540766,9.66830578601911,W
LAL,11.8460339486568,15.4141999357378,9.31357364122782,W
HOU,11.7656379787161,15.1636577235119,9.0770855447003,W
SAS,10.8008863394279,12.1571511768013,6.23922838637004,L
MEM,11.2028661891313,13.4098622379308,7.42166886900765,L
DAL,11.3234601440424,13.7856755562696,7.77640101379893,L
NOP,11.8058359636865,15.2889288296249,9.19532959296406,W
against,andre miller,john wall,bradley beal,-----,-----
TOR,4.73097278504838,17.4767972889649,13.0635454815401,W
BOS,4.12345268938639,15.8545375248771,13.5596852420073,L
BKN,3.5159325937244,14.2322777607892,14.0558250024745,L
PHI,3.1514205363272,13.2589219023366,14.3535088587548,L
NYK,4.30570871808499,16.3412154541034,13.4108433138672,W
CLE,4.67022077548218,17.3145713125561,13.1131594575869,W
CHI,3.94119666068779,15.3678595956507,13.7085271701475,L
MIL,3.88044465112159,15.2056336192419,13.7581411461942,L
IND,4.42721273721739,16.665667406921,13.3116153617737,W
DET,4.18420469895259,16.0167635012858,13.5100712659606,L
ATL,4.54871675634979,16.9901193597385,13.2123874096803,W
MIA,4.60946876591599,17.1523453361473,13.1627734336336,W
CHA,4.36646072765119,16.5034414305122,13.3612293378205,W
ORL,3.81969264155539,15.0434076428332,13.8077551222409,L
POR,3.69818862242299,14.7189556900156,13.9069830743344,L
OKC,4.00194867025399,15.5300855720595,13.6589131941008,L
UTA,4.79172479461458,17.6390232653736,13.0139315054934,W
DEN,3.5766846032906,14.394503737198,14.0062110264278,L
MIN,3.5159325937244,14.2322777607892,14.0558250024745,L
GSW,3.75894063198919,14.8811816664244,13.8573690982876,L
LAC,4.48796474678359,16.8278933833297,13.262001385727,W
PHX,3.2121725458934,13.4211478787453,14.3038948827081,L
SAC,3.090668526761,13.0966959259278,14.4031228348015,L
LAL,3.2729245554596,13.5833738551541,14.2542809066614,L
HOU,3.394428574592,13.9078258079717,14.155052954568,L
SAS,4.85247680418078,17.8012492417824,12.9643175294467,W
MEM,4.24495670851879,16.1789894776946,13.4604572899139,W
DAL,4.06270067982019,15.6923115484683,13.609299218054,L
NOP,3.3336765650258,13.7455998315629,14.2046669306147,L
against,omer asik,anthony davis,tyreke evans,-----,-----
TOR,4.59261227743821,19.3532335421985,13.27279852621,L
BOS,5.230401275578,19.0080258373946,14.0338435772902,L
BKN,5.86819027371778,18.6628181325907,14.7948886283705,L
PHI,6.25086367260165,18.4556935097084,15.2515156590186,W
NYK,5.03906457613606,19.1115881488358,13.8055300619662,L
CLE,4.65639117725219,19.3187127717181,13.348903031318,L
CHI,5.42173797501993,18.9044635259534,14.2621570926143,L
MIL,5.48551687483391,18.869942755473,14.3382615977223,L
IND,4.91150677650811,19.1806296897966,13.6533210517501,L
DET,5.16662237576402,19.042546607875,13.9577390721822,L
ATL,4.78394897688015,19.2496712307573,13.5011120415341,L
WAS,5.74063247408982,18.7318596735515,14.6426796181544,L
MIA,4.72017007706617,19.2841920012377,13.4250075364261,L
CHA,4.97528567632208,19.1461089193162,13.7294255568581,L
ORL,5.54929577464789,18.8354219849926,14.4143661028303,L
POR,5.67685357427584,18.7663804440319,14.5665751130464,L
OKC,5.35795907520595,18.9389842964338,14.1860525875063,L
UTA,4.52883337762424,19.3877543126789,13.196694021102,L
DEN,5.8044113739038,18.6973389030711,14.7187841232624,L
MIN,5.86819027371778,18.6628181325907,14.7948886283705,L
GSW,5.61307467446187,18.8009012145123,14.4904706079384,L
LAC,4.84772787669413,19.2151504602769,13.5772165466421,L
PHX,6.18708477278767,18.4902142801888,15.1754111539106,W
SAC,6.31464257241563,18.421172739228,15.3276201641266,W
LAL,6.12330587297369,18.5247350506691,15.0993066488025,W
HOU,5.99574807334573,18.5937765916299,14.9470976385865,W
SAS,4.46505447781026,19.4222750831593,13.120589515994,L
MEM,5.10284347595004,19.0770673783554,13.8816345670742,L
DAL,5.29418017539197,18.9735050669142,14.1099480823983,L
against,danny green,tim duncan,manu ginobili,-----,-----
TOR,11.6564488143436,13.4559625488682,11.1272583061602,W
BOS,10.900954308849,12.1449239273886,9.99377221585735,W
BKN,10.1454598033545,10.833885305909,8.86028612555448,W
PHI,9.69216310005784,10.0472621330212,8.18019447137276,W
NYK,11.1276026604974,12.5382355138325,10.3338180429482,W
CLE,11.5808993637941,13.3248586867203,11.0139096971299,W
CHI,10.6743059572007,11.7516123409447,9.65372638876649,W
MIL,10.5987565066512,11.6205084787968,9.5403777797362,W
IND,11.2787015615963,12.8004432381284,10.5605152610088,W
DET,10.9765037593985,12.2760277895366,10.1071208248876,W
ATL,11.4298004626952,13.0626509624244,10.7872124790694,W
WAS,10.2965587044534,11.0960930302049,9.08698334361505,W
MIA,11.5053499132447,13.1937548245723,10.9005610880996,W
CHA,11.2031521110468,12.6693393759805,10.4471666519785,W
ORL,10.5232070561018,11.4894046166488,9.42702917070591,W
POR,10.3721081550029,11.2271968923529,9.20033195264534,W
OKC,10.7498554077501,11.8827162030927,9.76707499779677,W
UTA,11.731998264893,13.5870664110162,11.2406069151905,W
DEN,10.221009253904,10.964989168057,8.97363473458477,W
MIN,10.1454598033545,10.833885305909,8.86028612555448,W
GSW,10.4476576055523,11.3583007545009,9.31368056167563,W
LAC,11.3542510121457,12.9315471002764,10.6738638700391,W
PHX,9.76771255060729,10.1783659951692,8.29354308040304,W
SAC,9.61661364950839,9.91615827087328,8.06684586234247,W
LAL,9.84326200115674,10.3094698573172,8.40689168943333,W
HOU,9.99436090225564,10.5716775816131,8.63358890749391,W
MEM,11.0520532099479,12.4071316516846,10.2204694339179,W
DAL,10.8254048582996,12.0138200652407,9.88042360682706,W
NOP,9.91881145170619,10.4405737194651,8.52024029846362,W
